pl_name,habitable

TOI-700 b,CHZ invalid |  Kepler invalid (not enough data)

TOI-700 c,CHZ invalid |  Kepler invalid (not enough data)

TOI-700 d,CHZ invalid |  Kepler invalid (not enough data)

TOI-763 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TOI-763 c,CHZ invalid (not enough data) |  Kepler invalid

TOI-776 b,CHZ invalid |  Kepler invalid

TOI-776 c,CHZ invalid |  Kepler invalid

TOI-813 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TOI-824 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TOI-833 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TOI-837 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TOI-849 b,CHZ invalid (not enough data) |  Kepler valid

TOI-892 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TOI-905 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TOI-942 b,CHZ invalid |  Kepler invalid (not enough data)

TOI-942 c,CHZ invalid |  Kepler invalid (not enough data)

TOI-954 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TRAPPIST-1 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TRAPPIST-1 c,CHZ invalid |  Kepler invalid (not enough data)

TRAPPIST-1 d,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TRAPPIST-1 e,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TRAPPIST-1 f,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TRAPPIST-1 g,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TRAPPIST-1 h,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TYC 0434-04538-1 b,CHZ invalid |  Kepler invalid (not enough data)

TYC 1422-614-1 b,CHZ invalid |  Kepler invalid (not enough data)

TYC 1422-614-1 c,CHZ valid |  Kepler invalid (not enough data)

TYC 2187-512-1 b,CHZ invalid |  Kepler invalid (not enough data)

TYC 3318-01333-1 b,CHZ valid |  Kepler invalid (not enough data)

TYC 3667-1280-1 b,CHZ invalid |  Kepler invalid (not enough data)

TYC 4282-00605-1 b,CHZ invalid |  Kepler invalid (not enough data)

TYC 8998-760-1 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TYC 8998-760-1 c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

Teegarden's Star b,CHZ invalid |  Kepler invalid (not enough data)

Teegarden's Star c,CHZ invalid |  Kepler invalid (not enough data)

TrES-1 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TrES-2 b,CHZ invalid |  Kepler invalid

TrES-3 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TrES-4 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

TrES-5 b,CHZ invalid (not enough data) |  Kepler invalid

UKIRT-2017-BLG-001L b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

USco CTIO 108 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

USco1556 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

USco1621 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

UZ For b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

UZ For c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

V0391 Peg b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

V1298 Tau b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

V1298 Tau c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

V1298 Tau d,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

V1298 Tau e,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

V830 Tau b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

VHS J125601.92-125723.9 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-1 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-10 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-100 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-101 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-103 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-104 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-105 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-106 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-107 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-107 c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-11 b,CHZ invalid |  Kepler invalid

WASP-110 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-113 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-114 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-117 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-118 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-119 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-12 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-120 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-121 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-123 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-124 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-126 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-126 c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-127 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-129 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-13 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-130 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-131 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-132 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-132 c,CHZ invalid |  Kepler invalid (not enough data)

WASP-133 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-135 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-136 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-138 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-139 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-14 b,CHZ invalid (not enough data) |  Kepler valid

WASP-140 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-141 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-142 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-144 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-145 A b,CHZ invalid (not enough data) |  Kepler invalid

WASP-147 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-148 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-148 c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-15 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-150 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-151 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-153 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-156 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-157 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-158 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-159 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-16 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-160 B b,CHZ invalid (not enough data) |  Kepler invalid

WASP-161 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-162 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-163 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-164 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-165 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-166 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-167 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-168 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-169 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-17 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-170 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-171 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-172 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-173 A b,CHZ invalid |  Kepler invalid

WASP-174 b,CHZ invalid |  Kepler invalid

WASP-175 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-176 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-177 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-178 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-18 b,CHZ invalid |  Kepler valid

WASP-18 c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-180 A b,CHZ invalid (not enough data) |  Kepler invalid

WASP-181 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-182 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-183 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-184 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-185 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-186 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-187 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-189 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-19 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-190 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-192 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-2 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-20 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-21 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-22 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-23 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-24 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-25 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-26 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-28 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-29 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-3 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-31 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-32 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-33 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-34 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-35 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-36 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-37 b,CHZ invalid |  Kepler invalid

WASP-38 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-39 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-4 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-41 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-41 c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-42 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-43 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-44 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-45 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-46 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-47 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-47 c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-47 d,CHZ invalid (not enough data) |  Kepler invalid

WASP-47 e,CHZ invalid (not enough data) |  Kepler invalid

WASP-48 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-49 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-5 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-50 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-52 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-53 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-53 c,CHZ invalid |  Kepler invalid (not enough data)

WASP-54 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-55 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-56 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-57 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-58 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-59 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-6 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-60 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-61 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-62 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-63 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-64 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-65 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-66 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-67 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-68 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-69 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-7 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-70 A b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-71 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-72 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-73 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-74 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-75 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-76 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-77 A b,CHZ invalid |  Kepler invalid

WASP-78 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-79 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-8 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-8 c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-80 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-81 b,CHZ invalid |  Kepler invalid

WASP-82 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-83 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-84 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-85 A b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-87 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-88 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-89 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-90 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-91 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-92 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-93 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-94 A b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-94 B b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-95 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-96 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WASP-97 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-98 b,CHZ invalid (not enough data) |  Kepler invalid

WASP-99 b,CHZ invalid (not enough data) |  Kepler invalid

WD 0806-661 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WD 1856+534 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WISEP J121756.91+162640.2 A b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

WTS-1 b,CHZ invalid (not enough data) |  Kepler invalid

WTS-2 b,CHZ invalid (not enough data) |  Kepler invalid

Wendelstein-1 b,CHZ invalid (not enough data) |  Kepler invalid

Wendelstein-2 b,CHZ invalid (not enough data) |  Kepler invalid

Wolf 1061 b,CHZ invalid |  Kepler invalid (not enough data)

Wolf 1061 c,CHZ invalid |  Kepler invalid (not enough data)

Wolf 1061 d,CHZ invalid |  Kepler invalid (not enough data)

Wolf 503 b,CHZ invalid |  Kepler invalid

XO-1 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

XO-2 N b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

XO-2 S b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

XO-2 S c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

XO-3 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

XO-4 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

XO-5 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

XO-6 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

XO-7 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

YSES 2 b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

YZ Cet b,CHZ invalid |  Kepler invalid (not enough data)

YZ Cet c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

YZ Cet d,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

alf Ari b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

alf Tau b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

b Cen AB b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

bet Cnc b,CHZ invalid |  Kepler invalid (not enough data)

bet Pic b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

bet Pic c,CHZ invalid (not enough data) |  Kepler invalid (not enough data)

bet UMi b,CHZ invalid |  Kepler invalid (not enough data)

eps CrB b,CHZ invalid (not enough data) |  Kepler invalid (not enough data)
